Edad,Genero,NivelEducativo,RamaPrincipal,AñosExperiencia,AñosExperienciaPro,HaTrabajadoCon,PuntajesTecnologias,HabilidadesComputacionales,SalarioAnterior,Puntaje,Contratacion
36,Hombre,Universitario,Soporte,7,6,C++|Java|JavaScript|Kubernetes,15,4.7,2673405.0,2.409456283721225,1
27,Mujer,Universitario,Soporte,9,8,Java,7,3.7,1731600.15,1.5699529228673927,0
36,Mujer,Universitario,Infraestructura,12,4,Angular|Docker,17,4.6,2284257.6,2.188195226264174,1
39,Mujer,Universitario,Desarrollo,9,2,SQL|AWS|Docker|C++,24,5.4,2369558.0999999996,2.7492599425772433,1
39,Hombre,Técnico,Desarrollo,8,0,Python|JavaScript|AWS|React,23,4.0,1956192.0000000002,2.7036637719453327,1
36,Mujer,Universitario,Desarrollo,10,7,Java,8,3.7,1777841.9999999995,1.7446171965465098,1
32,Hombre,Universitario,Desarrollo,7,0,R,8,2.2,1494450.0,1.4342539703725847,0
35,No Binario,Técnico,Infraestructura,7,7,AWS,10,3.4,1198588.7519999999,1.3758399911302301,0
35,Hombre,Universitario,Desarrollo,9,4,R|Node.js|Python,18,4.8,2924940.0,2.820267042006737,1
37,Hombre,Universitario,Desarrollo,13,4,Node.js|SQL,7,2.9,2212155.0,1.8631911669205896,1
33,Mujer,Técnico,Desarrollo,11,8,R,5,2.8,1206921.264,1.2634788561102217,0
31,Mujer,Técnico,Soporte,9,0,C++,5,1.5,729094.7999999999,0.5767149376526872,0
30,Hombre,Doctorado,Infraestructura,10,5,SQL|React|Kubernetes,22,6.7,5899080.0,4.674544541498549,1
31,Mujer,Técnico,Desarrollo,6,6,Node.js|Python,10,3.2,1109373.4079999998,1.3008166591652255,0
39,Hombre,Técnico,Soporte,11,4,React|Docker|C++,25,5.0,2580638.4000000004,2.2611930105704077,1
32,Hombre,Técnico,Desarrollo,8,0,SQL|Java|Node.js|Kubernetes,17,3.2,1625568.0000000002,1.9447788716777117,1
39,Hombre,Universitario,Análisis de Datos,13,4,React,7,2.9,2212155.0,2.2069992993904157,1
38,Hombre,Universitario,Ciberseguridad,12,11,Java|Angular|SQL|React,15,5.7,3758880.0,3.49987457525894,1
33,Hombre,Universitario,Desarrollo,8,2,R,4,1.9,1412040.0,1.3401339262462055,0
41,Hombre,Técnico,Ciberseguridad,12,0,Python|R,13,2.6,1605888.0,1.5921528162777299,0
33,Hombre,Magister,Soporte,12,4,SQL|Node.js,14,4.4,3622694.4000000004,2.509514187676029,1
42,Hombre,Técnico,Infraestructura,9,0,React|Angular|AWS|JavaScript,25,4.3,2140200.0,2.4222511234284525,1
37,Hombre,Técnico,Soporte,14,0,C++|Python,8,1.9,1371696.0000000002,1.0638748095926627,0
31,Mujer,Universitario,Desarrollo,12,9,C++|JavaScript|React,24,6.9,3218073.6,3.288397245306933,1
27,Mujer,Técnico,Desarrollo,7,7,Node.js|React|Docker,21,4.9,1625270.832,2.231045096443087,1
34,Hombre,Magister,Desarrollo,15,7,Angular|React|AWS|Kubernetes,17,5.7,4899951.0,4.213645227593492,1
33,Hombre,Magister,Desarrollo,10,9,Docker|Kubernetes|Python|AWS,29,8.4,5953446.0,8.441857139113887,1
28,Hombre,Técnico,Desarrollo,10,4,AWS|Node.js|Docker,14,3.4,1847952.0,2.0683623690806145,1
33,Hombre,Magister,Soporte,13,11,Docker|Node.js,8,4.9,4057376.4,2.685408970963755,1
27,Mujer,Universitario,Desarrollo,9,3,Kubernetes|Java,15,4.0,1861795.6500000004,2.3538903874572794,1
37,Hombre,Magister,Infraestructura,15,6,SQL|R|Python|JavaScript,16,5.2,4587408.0,3.4582234438448083,1
41,Hombre,Técnico,Infraestructura,13,2,Kubernetes|AWS|JavaScript|C++,17,3.5,2071713.6,2.1200023571670155,1
28,Hombre,Universitario,Soporte,5,0,SQL|Node.js|AWS,17,3.8,2075625.0000000002,2.0810365187954285,1
43,Hombre,Técnico,Análisis de Datos,11,3,Angular|Docker|Python|Java,24,4.6,2446420.8000000003,2.95371969094068,1
31,Mujer,Universitario,Soporte,10,10,React|AWS,17,5.9,2626357.5,2.6205303998158036,1
25,No Binario,Técnico,Análisis de Datos,6,6,R|Python|SQL|Kubernetes,20,4.6,1482899.808,1.90270724870976,1
38,Hombre,Universitario,Soporte,14,9,C++|R|Kubernetes|Java,25,7.0,4788390.000000001,3.5022501564602333,1
32,Hombre,Técnico,Análisis de Datos,11,4,React|JavaScript|Angular|R,17,3.8,2092574.4000000001,2.320354053967352,1
31,Mujer,Técnico,Soporte,6,4,C++|JavaScript,16,3.7,1243842.912,1.321592570450854,0
29,Mujer,Universitario,Desarrollo,11,11,Java|Node.js|R,20,6.6,3006169.2,2.8572209114986955,1
30,Hombre,Magister,Infraestructura,8,6,AWS|C++|R|SQL,25,7.0,4692794.4,3.678461847434466,1
38,Hombre,Universitario,Ciberseguridad,9,9,AWS|Angular|JavaScript,11,4.6,2835764.9999999995,2.9370809156139446,1
33,Hombre,Magister,Desarrollo,12,3,Kubernetes|Node.js|Angular,15,4.4,3596716.8000000003,3.469127674030428,1
27,Hombre,Técnico,Desarrollo,9,4,C++|R|Docker|React,9,2.7,1500993.6,1.5585358942390244,0
37,Hombre,Universitario,Infraestructura,13,9,Docker|Java|Angular,18,5.8,3937230.0,3.0803782283793195,1
28,Hombre,Universitario,Soporte,10,3,SQL|Python|Kubernetes|AWS,26,6.0,3653100.0,3.4700770378826786,1
29,Hombre,Técnico,Desarrollo,11,7,Angular|Java|JavaScript|R,16,4.2,2251195.2,2.239771310851998,1
40,Hombre,Universitario,Soporte,12,3,R|Node.js|C++|Python,26,6.0,3896640.0,3.3699811555554953,1
26,Mujer,Universitario,Soporte,6,6,Java|React,14,4.5,1820941.2,1.7250241821088863,0
23,Hombre,Universitario,Análisis de Datos,3,3,React,4,2.1,1244759.9999999998,1.2765234110242734,0
38,Hombre,Universitario,Soporte,10,10,Python|AWS|React|C++,22,6.7,4059000.0000000005,4.144139359451207,1
33,Hombre,Universitario,Soporte,8,5,React|Angular,13,4.1,2496900.0,1.694118389024108,0
33,Hombre,Técnico,Infraestructura,9,9,Angular|JavaScript|AWS|Python,24,5.6,2699505.6,3.2953874223907,1
28,No Binario,Técnico,Desarrollo,5,5,Kubernetes|Node.js|C++|Java,12,3.3,1095438.0,1.2888048026429653,0
36,Hombre,Universitario,Infraestructura,8,3,AWS|C++|Java|Docker,24,5.6,3237360.0,3.6342946286348647,1
31,Hombre,Técnico,Soporte,11,8,AWS|Java,17,4.5,2385412.8000000003,2.214533304287157,1
39,Mujer,Técnico,Soporte,12,10,JavaScript|Python|C++,14,4.4,1769940.48,1.4591075939454154,0
27,Hombre,Universitario,Soporte,7,0,Docker|C++|React|Node.js,26,5.3,2988900.0,2.9400686171408283,1
34,Mujer,Universitario,Desarrollo,10,6,Java|Docker,10,3.8,1831716.0,1.7053766700915889,0
38,Hombre,Técnico,Infraestructura,11,5,React,10,3.0,1738728.0000000002,1.6059614368255977,0
31,Hombre,Universitario,Desarrollo,10,6,Java|C++|Docker,21,5.7,3523950.0,3.382271381721967,1
29,Hombre,Universitario,Desarrollo,9,9,Python,7,3.9,2479065.0,2.436174134676803,1
40,Hombre,Técnico,Desarrollo,15,9,Angular,2,2.6,1742664.0,1.6560228560249621,0
27,Mujer,Universitario,Desarrollo,5,5,Kubernetes|Docker|R|JavaScript,17,4.8,1851918.75,2.2794353442734674,1
28,Mujer,Universitario,Soporte,7,7,SQL|Kubernetes|JavaScript|Angular,13,4.5,1903099.0499999996,1.9120149630486518,1
39,Hombre,Universitario,Desarrollo,10,4,Docker,3,2.2,1642050.0,1.6997044855942423,0
35,Hombre,Universitario,Desarrollo,11,0,Node.js|Python|SQL|R,15,3.4,2383125.0,2.1956379280124545,1
23,Mujer,Técnico,Análisis de Datos,5,5,AWS,10,3.0,1023606.0000000001,1.3219214994662603,0
40,Mujer,Universitario,Desarrollo,15,0,Node.js|Kubernetes|Docker|R,22,4.6,2514120.0,2.9571499573211204,1
32,Hombre,Técnico,Desarrollo,7,7,JavaScript,4,2.5,1323086.4000000001,1.528142267775663,0
32,Hombre,Magister,Desarrollo,10,8,SQL|React,15,5.5,4102542.0000000005,3.550284511649223,1
36,Hombre,Universitario,Desarrollo,10,10,Node.js,9,4.5,2859750.0,2.7516088119320847,1
35,Mujer,Universitario,Desarrollo,12,7,AWS|R,11,4.2,2111860.8,1.9310008108704169,1
44,Hombre,Técnico,Desarrollo,14,8,Java|C++|Docker,24,5.5,3084643.2000000007,3.013084253917958,1
26,Hombre,Técnico,Infraestructura,6,5,SQL|JavaScript,3,2.1,1100112.0,1.06841061341531,0
36,Mujer,Técnico,Desarrollo,7,6,Angular|JavaScript|Docker,26,5.4,1772670.0960000001,2.304922080621219,1
38,Hombre,Universitario,Desarrollo,12,3,C++|SQL|AWS|Angular,16,4.2,2912640.0,2.5747584426456895,1
34,Hombre,Técnico,Soporte,10,5,AWS|Docker|SQL|React,19,4.3,2214000.0,2.2289031853581616,1
38,Hombre,Universitario,Infraestructura,8,2,Java,5,2.1,1498140.0,1.3414740173081712,0
39,Hombre,Técnico,Soporte,14,6,Kubernetes|SQL,11,3.3,2054198.4000000001,1.398886210889616,0
28,Hombre,Doctorado,Infraestructura,10,5,C++,3,2.7,2814240.0,1.6294325939015324,0
43,Hombre,Técnico,Desarrollo,13,5,React|AWS|SQL,14,3.6,2110680.0,2.065745537132501,1
27,Hombre,Magister,Soporte,9,5,Node.js|Java|React,15,4.8,3542031.0,2.743142751781404,1
29,Hombre,Magister,Desarrollo,7,3,Docker|Node.js|SQL,20,5.3,3582694.8000000007,3.668358619611151,1
30,Mujer,Universitario,Desarrollo,12,8,Node.js|Java,8,3.9,1982563.2,1.8590625368239615,1
41,Mujer,Universitario,Ciberseguridad,13,7,React|SQL,8,3.7,1955626.1999999997,2.0725898123377777,1
33,Hombre,Universitario,Infraestructura,11,7,SQL|Angular|C++|Python,22,6.1,3851130.0,3.074109048562356,1
34,Hombre,Universitario,Soporte,10,2,React|SQL,11,3.1,2158650.0,1.9371790594636435,1
42,Hombre,Técnico,Soporte,9,8,React|Python,11,3.7,1889083.2000000002,1.7763878219149092,1
33,Hombre,Técnico,Desarrollo,11,2,AWS|Kubernetes|Angular,22,4.2,2251195.2,2.543478915491531,1
29,Hombre,Universitario,Infraestructura,7,3,Docker|React|Java|AWS,29,6.5,3536865.0,4.068019680064426,1
29,Mujer,Universitario,Infraestructura,6,6,React|Kubernetes,16,4.8,1937668.2,2.501585928943713,1
41,Hombre,Universitario,Análisis de Datos,15,10,Kubernetes|AWS|R,14,5.3,3874500.0,3.355242071824526,1
35,Hombre,Técnico,Soporte,11,1,Angular|Java|Kubernetes|Docker,22,4.0,2177985.6,1.904312112450821,1
44,Hombre,Técnico,Soporte,11,2,Docker|R,15,3.2,1824139.2,1.5000153433372334,0
35,Mujer,Técnico,Desarrollo,11,0,Angular,1,1.0,601233.84,0.8948718316735612,0
31,Hombre,Técnico,Soporte,11,8,AWS,1,2.3,1409284.8,1.0880577705000303,0
35,Hombre,Técnico,Desarrollo,9,4,SQL|C++,13,3.3,1729281.6000000003,1.7485508104009502,1
30,Hombre,Técnico,Desarrollo,8,7,Java|SQL,7,3.0,1537401.6,1.5123713414033488,0
28,Mujer,Técnico,Soporte,7,7,Angular,3,2.4,927063.7920000001,0.9379257650733939,0
54,Mujer,Universitario,Desarrollo,15,9,AWS|Docker,12,4.8,2576973.0,2.8369547892301936,1
40,Hombre,Técnico,Análisis de Datos,9,6,React|Angular|Python|Kubernetes,16,4.0,2037470.4,2.6073615827396965,1
39,Hombre,Universitario,Desarrollo,8,3,Node.js|C++,14,3.9,2376360.0,2.241840397153597,1
31,Hombre,Técnico,Soporte,10,6,Angular|Python|R,18,4.3,2225808.0,2.064930689776682,1
42,Hombre,Magister,Desarrollo,11,7,AWS,3,3.0,2578350.6,2.136340504769019,1
37,Mujer,Universitario,Desarrollo,12,4,SQL,9,3.2,1709601.5999999999,1.5639646685025603,0
41,Mujer,Técnico,Desarrollo,15,6,Python,9,3.1,1443104.8800000001,1.451915369444255,0
41,Mujer,Universitario,Infraestructura,9,0,React|Kubernetes|C++|Node.js,20,4.3,1952932.5,2.517828319927974,1
24,Mujer,Técnico,Desarrollo,4,0,Node.js|Java|C++,16,3.0,982661.7600000001,1.1975127061059796,0
29,Hombre,Universitario,Ciberseguridad,5,0,Node.js|Docker,7,2.0,1306875.0,1.5420489899967253,0
29,Hombre,Técnico,Desarrollo,11,7,Python|React,11,3.5,1946155.2,2.0863222276996374,1
27,Mujer,Doctorado,Desarrollo,9,8,Kubernetes|SQL|JavaScript,15,5.9,3773239.184,3.5978664629284904,1
36,Hombre,Universitario,Desarrollo,13,0,Node.js|JavaScript,13,3.1,2333925.0,2.072327934106584,1
29,Mujer,Técnico,Infraestructura,7,6,Kubernetes|SQL,14,3.8,1307198.736,1.8589530554992155,1
45,Hombre,Universitario,Soporte,16,7,C++,3,2.8,2368980.0,1.5447985249503784,0
44,Hombre,Técnico,Soporte,13,4,C++|React,8,2.6,1643083.2,1.1497047942763272,0
29,No Binario,Universitario,Desarrollo,5,5,Docker|JavaScript|Kubernetes|Python,25,6.2,2300868.7499999995,3.6641218092035768,1
44,Hombre,Universitario,Infraestructura,10,0,Angular|JavaScript|C++,26,5.3,3321000.0,2.8469620856761444,1
37,No Binario,Universitario,Soporte,11,4,JavaScript|Docker|Node.js|Angular,22,5.5,2560810.8,2.539456002300871,1
27,No Binario,Técnico,Desarrollo,9,0,JavaScript|Kubernetes,4,1.4,687432.24,0.883504527922988,0
21,Mujer,Universitario,Infraestructura,3,3,React|Docker,6,2.5,1011933.2999999998,0.93911226738058,0
30,Mujer,Universitario,Infraestructura,8,3,React|Python|Node.js,21,5.1,2174713.8,2.4406071200811867,1
31,Hombre,Técnico,Desarrollo,12,0,JavaScript|Docker|C++|Angular,27,4.6,2487552.0,2.7890987109924894,1
33,Mujer,Técnico,Desarrollo,10,8,SQL,7,3.1,1254186.7200000002,1.113364294233576,0
35,Hombre,Técnico,Desarrollo,12,5,React|SQL|Docker|Java,16,3.9,2172672.0,2.145391088078266,1
35,Hombre,Doctorado,Ciberseguridad,13,4,Kubernetes|Docker|Node.js,24,6.8,6631864.800000002,6.517143351407041,1
37,Hombre,Técnico,Desarrollo,9,9,Angular|SQL|Node.js,4,2.9,1558065.6,1.493533049588474,0
28,Hombre,Universitario,Desarrollo,7,2,AWS|SQL,17,4.2,2440935.0,2.7030424059351366,1
37,Hombre,Técnico,Desarrollo,14,8,Angular|Docker|JavaScript,11,3.7,2214787.2,2.0510509741525076,1
32,Hombre,Técnico,Desarrollo,10,9,Docker|Python,14,4.3,2202192.0,2.5571534165500522,1
35,Hombre,Universitario,Desarrollo,9,3,Kubernetes|Docker|Angular,10,3.2,2104530.0,2.3428295136037294,1
36,Mujer,Magister,Soporte,10,6,Java|JavaScript,7,3.5,2070377.8200000003,1.6039177420775959,0
28,Hombre,Universitario,Desarrollo,6,6,Angular|SQL|JavaScript|Docker,28,6.9,3613740.0000000005,4.200709689723757,1
30,Mujer,Universitario,Ciberseguridad,6,1,Angular|Node.js|Kubernetes,12,3.1,1354033.1999999997,1.6299336895418057,0
31,Mujer,Universitario,Desarrollo,12,8,C++|JavaScript,9,4.0,2054395.2000000002,1.908594209892228,1
29,Mujer,Técnico,Ciberseguridad,6,6,C++|SQL,11,3.3,1146726.048,1.235985210696441,0
39,Hombre,Técnico,Infraestructura,11,11,AWS|Kubernetes|Docker,19,5.3,2727057.6000000006,3.5908161808936465,1
28,Mujer,Universitario,Desarrollo,9,5,Angular,1,2.0,1106661.75,1.0952252005984107,0
32,Hombre,Doctorado,Soporte,13,8,React|C++|Node.js,26,8.2,7846317.6000000015,4.61620482543608,1
28,Mujer,Universitario,Infraestructura,10,0,AWS|Java,13,3.1,1548877.5,1.5499337572971277,0
40,Hombre,Técnico,Soporte,12,0,R|Java,8,1.9,1291008.0,1.0352221513881583,0
29,Mujer,Técnico,Infraestructura,9,1,React|Angular,14,2.9,1154052.912,1.1757601427673867,0
32,No Binario,Técnico,Análisis de Datos,11,4,AWS|Kubernetes,8,2.6,1126756.7519999999,1.4359431814644616,0
44,Hombre,Magister,Soporte,15,4,Angular|React|R|SQL,20,5.6,4814712.000000001,2.7341182813983305,1
34,Hombre,Magister,Análisis de Datos,12,10,SQL|Docker,14,5.8,4557888.0,3.811049097322945,1
37,Mujer,Universitario,Infraestructura,14,4,AWS|Java|SQL,12,3.7,2045416.2000000007,1.6692446712913394,0
43,Hombre,Técnico,Infraestructura,14,6,Node.js|AWS|Angular,12,3.5,2121110.4000000004,1.8651725304243065,1
37,Mujer,Universitario,Soporte,11,6,SQL|R|React|Angular,10,3.8,1892773.1999999997,1.4961107251692793,0
34,Hombre,Universitario,Soporte,8,3,Python|R|Node.js|Angular,11,3.3,2118060.0,1.8712948436090893,1
38,Hombre,Técnico,Análisis de Datos,12,5,Angular|Java|Docker,22,4.7,2550528.0,2.6350586038497013,1
23,No Binario,Universitario,Desarrollo,5,5,Python|C++|Angular,13,4.1,1627443.75,1.5964316286871578,0
28,Mujer,Técnico,Soporte,9,7,SQL|AWS|Python,11,3.5,1329035.664,1.3618777739128922,0
28,Mujer,Técnico,Desarrollo,8,8,R|Node.js|AWS,9,3.4,1251026.1120000002,1.658818705544265,0
46,Hombre,Magister,Infraestructura,13,7,C++|React,4,3.2,2878642.8000000003,2.0898663567172067,1
27,Mujer,Universitario,Desarrollo,9,9,SQL|JavaScript|Angular|C++,23,6.7,2851281.4499999997,3.0219758664535568,1
30,Hombre,Universitario,Desarrollo,8,1,AWS|Docker,8,2.4,1653120.0,1.7029991553698893,0
29,Hombre,Universitario,Soporte,9,9,Python|Angular|R|Docker,23,6.7,3905865.0,3.3294684805818906,1
34,Mujer,Técnico,Desarrollo,7,7,SQL|React,13,3.8,1314956.5920000002,1.446411383872429,0
35,Hombre,Universitario,Ciberseguridad,9,9,Python|JavaScript|Node.js|AWS,17,5.6,3370815.0,4.059103142813493,1
40,Hombre,Universitario,Infraestructura,13,11,Kubernetes|AWS|Docker,17,6.1,4079294.9999999995,4.262598986856879,1
38,Hombre,Universitario,Desarrollo,11,10,JavaScript|Docker|Java,9,4.5,2955075.0,2.721242544959817,1
25,Mujer,Universitario,Desarrollo,7,0,AWS,3,1.3,787907.25,0.8987507089469355,0
30,Hombre,Técnico,Infraestructura,7,1,Java|Node.js|React|SQL,13,2.8,1418731.2000000002,1.5930385100079674,0
38,Mujer,Técnico,Desarrollo,9,8,Kubernetes|JavaScript,14,4.1,1504018.4160000002,1.8818881205710862,1
33,Hombre,Universitario,Soporte,10,8,C++|AWS|React|Kubernetes,10,4.2,2730600.0,2.359747945145079,1
40,Hombre,Técnico,Análisis de Datos,15,9,Kubernetes|Node.js|SQL,16,4.5,2706983.9999999995,2.897075726132774,1
31,Mujer,Universitario,Desarrollo,9,6,Java,1,2.2,1184779.0499999998,1.139888300254023,0
30,Hombre,Técnico,Desarrollo,9,0,Node.js,2,1.1,827544.0,0.9450949741373202,0
33,Hombre,Técnico,Infraestructura,9,5,AWS|Docker|C++,13,3.5,1797768.0,1.9308217716007472,1
30,Hombre,Técnico,Soporte,10,8,AWS|Docker,6,3.0,1659024.0000000002,1.494844388853956,0
32,Hombre,Doctorado,Desarrollo,14,4,Docker|AWS,14,4.7,4992750.400000001,3.9968906440881895,1
33,Mujer,Técnico,Desarrollo,6,5,C++|Angular|SQL,13,3.5,1176608.16,1.3428964554611587,0
37,Hombre,Universitario,Infraestructura,9,6,React|Python|Java,16,4.8,2960610.0,2.759513634709238,1
24,Mujer,Universitario,Análisis de Datos,6,3,Angular,4,2.1,1027197.6,1.2813473623289517,0
34,Hombre,Técnico,Desarrollo,9,2,R|Node.js|Docker|Python,21,4.1,2048884.7999999998,2.46692817074163,1
32,Hombre,Universitario,Infraestructura,8,8,Kubernetes,7,3.7,2290260.0,2.2168631463674306,1
28,Mujer,Universitario,Análisis de Datos,6,6,Python|React|R,9,3.6,1529123.7,1.7953890751352917,1
35,Hombre,Universitario,Ciberseguridad,12,10,Kubernetes,4,3.6,2558400.0,2.490100211474789,1
32,Hombre,Magister,Soporte,8,7,Kubernetes|Docker|SQL,21,6.4,4374568.8,4.3410379187711134,1
41,Hombre,Técnico,Infraestructura,10,1,Angular|JavaScript|Node.js,18,3.5,1871568.0,1.9528253676016212,1
40,Hombre,Técnico,Análisis de Datos,9,9,Kubernetes,3,2.7,1500993.6,1.592566027265295,0
40,Hombre,Magister,Ciberseguridad,16,10,Kubernetes,4,3.9,3666384.0000000005,3.211644334433306,1
32,Hombre,Técnico,Soporte,6,4,Kubernetes|JavaScript,8,2.6,1294550.4,1.4002814929134588,0
30,Hombre,Universitario,Ciberseguridad,9,1,React|Angular|C++|JavaScript,26,5.5,3317310.0,3.7986143748309176,1
35,Hombre,Universitario,Soporte,8,7,SQL|Docker|Angular|Java,26,6.8,3822839.9999999995,3.5355219350807325,1
34,Hombre,Técnico,Desarrollo,9,9,JavaScript|Java|React,18,4.8,2357073.6,2.467941325919579,1
31,Hombre,Universitario,Desarrollo,10,3,Docker|Kubernetes|R,23,5.4,3376350.0,4.136463954039696,1
29,Hombre,Técnico,Soporte,10,8,R,4,2.7,1540944.0,1.1608508482062727,0
31,Mujer,Técnico,Desarrollo,11,2,Python|React|R,9,2.4,1064406.5760000001,1.199011831728269,0
27,No Binario,Técnico,Infraestructura,9,1,Python,10,2.4,987402.6719999999,1.1830113110518834,0
38,Hombre,Universitario,Desarrollo,9,6,AWS|R,10,3.8,2425560.0,2.4542017871900828,1
35,Mujer,Técnico,Soporte,13,2,SQL|C++,15,3.2,1417532.6879999998,1.2409422634546265,0
40,Hombre,Universitario,Desarrollo,13,7,Kubernetes|Docker|C++,17,5.2,3592215.0,3.5716243664474057,1
28,Hombre,Magister,Soporte,7,0,Node.js|React|Java,25,5.6,3736125.0000000005,3.0169032106509808,1
37,Hombre,Universitario,Ciberseguridad,12,2,Java|C++,13,3.5,2499360.0,2.445390475360618,1
31,Hombre,Universitario,Desarrollo,6,6,Java|JavaScript|Python,18,5.2,2814240.0,2.933710200195871,1
28,Hombre,Universitario,Infraestructura,5,5,Java,7,3.1,1768124.9999999998,1.6712211973115392,0
32,Hombre,Técnico,Desarrollo,8,7,JavaScript|AWS|Angular,11,3.5,1757817.6,2.1507169812634728,1
40,Hombre,Universitario,Desarrollo,13,4,Angular|C++,14,4.1,2922480.0,2.451351605324378,1
30,Mujer,Universitario,Desarrollo,12,6,SQL|Java,12,4.1,2097494.4,1.8812824444369713,1
42,Hombre,Doctorado,Desarrollo,15,5,SQL|C++|Angular|AWS,25,7.3,7450520.000000001,5.080582824585371,1
37,Hombre,Magister,Análisis de Datos,16,15,Java,7,5.6,4981500.000000001,3.5049242194929016,1
30,Mujer,Universitario,Desarrollo,10,7,JavaScript|R|Python|Docker,22,6.1,2720637.0,3.0381313171601896,1
40,Hombre,Magister,Ciberseguridad,17,2,R|Python,11,3.4,3377752.2,3.123039177269237,1
37,Hombre,Universitario,Desarrollo,8,5,Docker|R|C++|React,21,5.5,3185700.0,3.2086945794054804,1
27,Mujer,Universitario,Ciberseguridad,9,0,React|JavaScript|Angular|Java,23,4.8,2148225.75,2.5083948117445063,1
41,Mujer,Universitario,Desarrollo,13,0,Java,4,1.5,1037074.5,1.0316575497373999,0
33,Mujer,Técnico,Ciberseguridad,11,11,JavaScript|Docker,17,5.0,1901680.368,2.386859761082014,1
32,Mujer,Magister,Soporte,13,7,Node.js|AWS|R,14,5.1,3079222.3439999996,2.4703201318681685,1
27,Mujer,Universitario,Ciberseguridad,7,4,C++|JavaScript,13,3.9,1684909.3499999999,1.9322824738347086,1
37,Mujer,Universitario,Desarrollo,11,5,Docker|SQL|Kubernetes,20,5.3,2505141.0,2.898370266159686,1
37,Hombre,Universitario,Ciberseguridad,13,5,Docker,4,2.5,2029500.0,1.9574499149886424,1
38,Hombre,Doctorado,Desarrollo,18,6,Python,6,3.6,4428459.2,2.825470458248159,1
32,Hombre,Técnico,Desarrollo,8,8,R|Node.js|JavaScript|AWS,30,6.3,2870918.4,3.8076548176370317,1
39,Hombre,Universitario,Infraestructura,14,8,SQL|JavaScript|R,22,6.3,4349280.000000001,3.305223041020379,1
36,Mujer,Universitario,Infraestructura,10,4,C++|JavaScript|R,13,3.9,1872121.5,1.5522176073792615,0
31,Hombre,Técnico,Infraestructura,7,0,Python|SQL|AWS|Node.js,24,4.1,1939464.0000000002,2.258951699595731,1
27,Hombre,Universitario,Soporte,7,1,C++|Java,13,3.3,2009205.0,1.47258560912469,0
37,Hombre,Universitario,Desarrollo,13,9,Java,5,3.6,2618055.0,2.123655297416408,1
24,Mujer,Universitario,Desarrollo,6,6,Java|Docker,8,3.5,1470760.2,1.8025845474147228,1
35,Hombre,Técnico,Desarrollo,11,2,Python,8,2.3,1397083.2,1.4120289545294353,0
29,Mujer,Universitario,Ciberseguridad,8,1,Node.js|Angular,5,1.9,1018218.6,1.2627476103839224,0
41,Hombre,Universitario,Infraestructura,14,4,AWS|React|R,19,4.9,3533790.0000000005,3.0911539819259723,1
33,Hombre,Universitario,Desarrollo,10,10,R|Java,13,5.2,3228750.0,2.7222846576482187,1
40,Hombre,Técnico,Soporte,12,6,Kubernetes|Java,11,3.3,1933363.2,1.5331448650030164,0
32,Hombre,Doctorado,Infraestructura,12,2,AWS|JavaScript,9,3.2,3417497.6000000006,2.300463024507483,1
36,Mujer,Universitario,Infraestructura,9,4,Python|Docker,16,4.4,2005010.7,2.3369629007688064,1
42,Mujer,Universitario,Infraestructura,13,3,SQL|R,15,4.0,2118595.0500000003,1.6935030623597311,0
29,Hombre,Universitario,Ciberseguridad,7,7,SQL|React|AWS,21,5.9,3271185.0,4.247985658571206,1
